seed	n_val	n_test	n_full	gt_in_prompt	correct_step@1_val	correct_step@1_test	correct_step@1_full	correct_agent@1_val	correct_agent@1_test	correct_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	17	43	85	True	0.0	0.046511627906976744	0.10588235294117647	0.6470588235294118	0.627906976744186	0.6588235294117647	0.046511627906976744	0.627906976744186	0.10588235294117647	0.6588235294117647
2	17	43	85	True	0.058823529411764705	0.06976744186046512	0.10588235294117647	0.6470588235294118	0.6046511627906976	0.6588235294117647	0.06976744186046512	0.6046511627906976	0.10588235294117647	0.6588235294117647
3	17	43	85	True	0.058823529411764705	0.13953488372093023	0.10588235294117647	0.5294117647058824	0.7674418604651163	0.6588235294117647	0.13953488372093023	0.7674418604651163	0.10588235294117647	0.6588235294117647
4	17	43	85	True	0.058823529411764705	0.11627906976744186	0.10588235294117647	0.6470588235294118	0.627906976744186	0.6588235294117647	0.11627906976744186	0.627906976744186	0.10588235294117647	0.6588235294117647
5	17	43	85	True	0.11764705882352941	0.06976744186046512	0.10588235294117647	0.6470588235294118	0.6744186046511628	0.6588235294117647	0.06976744186046512	0.6744186046511628	0.10588235294117647	0.6588235294117647
6	17	43	85	True	0.0	0.09302325581395349	0.10588235294117647	0.47058823529411764	0.627906976744186	0.6588235294117647	0.09302325581395349	0.627906976744186	0.10588235294117647	0.6588235294117647
7	17	43	85	True	0.11764705882352941	0.13953488372093023	0.10588235294117647	0.7647058823529411	0.7209302325581395	0.6588235294117647	0.13953488372093023	0.7209302325581395	0.10588235294117647	0.6588235294117647
8	17	43	85	True	0.23529411764705882	0.046511627906976744	0.10588235294117647	0.7647058823529411	0.5813953488372093	0.6588235294117647	0.046511627906976744	0.5813953488372093	0.10588235294117647	0.6588235294117647
9	17	43	85	True	0.058823529411764705	0.11627906976744186	0.10588235294117647	0.47058823529411764	0.7906976744186046	0.6588235294117647	0.11627906976744186	0.7906976744186046	0.10588235294117647	0.6588235294117647
10	17	43	85	True	0.17647058823529413	0.11627906976744186	0.10588235294117647	0.7647058823529411	0.6976744186046512	0.6588235294117647	0.11627906976744186	0.6976744186046512	0.10588235294117647	0.6588235294117647
11	17	43	85	True	0.17647058823529413	0.13953488372093023	0.10588235294117647	0.7647058823529411	0.627906976744186	0.6588235294117647	0.13953488372093023	0.627906976744186	0.10588235294117647	0.6588235294117647
12	17	43	85	True	0.11764705882352941	0.11627906976744186	0.10588235294117647	0.7647058823529411	0.6744186046511628	0.6588235294117647	0.11627906976744186	0.6744186046511628	0.10588235294117647	0.6588235294117647
13	17	43	85	True	0.11764705882352941	0.13953488372093023	0.10588235294117647	0.7647058823529411	0.7209302325581395	0.6588235294117647	0.13953488372093023	0.7209302325581395	0.10588235294117647	0.6588235294117647
14	17	43	85	True	0.0	0.11627906976744186	0.10588235294117647	0.5882352941176471	0.6976744186046512	0.6588235294117647	0.11627906976744186	0.6976744186046512	0.10588235294117647	0.6588235294117647
15	17	43	85	True	0.058823529411764705	0.09302325581395349	0.10588235294117647	0.7058823529411765	0.6976744186046512	0.6588235294117647	0.09302325581395349	0.6976744186046512	0.10588235294117647	0.6588235294117647
16	17	43	85	True	0.058823529411764705	0.11627906976744186	0.10588235294117647	0.7058823529411765	0.5581395348837209	0.6588235294117647	0.11627906976744186	0.5581395348837209	0.10588235294117647	0.6588235294117647
17	17	43	85	True	0.23529411764705882	0.06976744186046512	0.10588235294117647	0.7647058823529411	0.6744186046511628	0.6588235294117647	0.06976744186046512	0.6744186046511628	0.10588235294117647	0.6588235294117647
18	17	43	85	True	0.058823529411764705	0.11627906976744186	0.10588235294117647	0.47058823529411764	0.7674418604651163	0.6588235294117647	0.11627906976744186	0.7674418604651163	0.10588235294117647	0.6588235294117647
19	17	43	85	True	0.11764705882352941	0.16279069767441862	0.10588235294117647	0.7647058823529411	0.5581395348837209	0.6588235294117647	0.16279069767441862	0.5581395348837209	0.10588235294117647	0.6588235294117647
20	17	43	85	True	0.17647058823529413	0.11627906976744186	0.10588235294117647	0.6470588235294118	0.5813953488372093	0.6588235294117647	0.11627906976744186	0.5813953488372093	0.10588235294117647	0.6588235294117647
